text,sentiment_id,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official,Joking
"
 ٧٨ حالة بالمدينة و جميعهم مخالطين امر لابد تدخل فيه وفرض الحظر ٢٤ ساعة",Negative,0,0,0,0,1,0,0,0,0,0
"فيروس كورونا اتقول قاري فينا الفاتحه لاتطلعي
ولا اتسلمي على حد ولاتفتحي الرواشن😂
ومخمرنا بالكمامات 🥺😭",Joking,0,0,0,0,0,0,0,0,0,1
"ياليت يكون في حظر تجول كامل على الأقل لمدة اسبوع لكلٍ من ( مكه - المدينة - جدة ) 
 
 
الي يوافقني الرأي ريتويت 👍🏻",Neutral,0,0,0,0,0,0,0,0,0,0
راجعة من الدوام والشوارع فل ! حتى الي باسطين بالشارع عندهم تجمع ! انا ما ادري مين قالكم ان كورونا يطلع بالليل بس؟,Negative,0,0,0,0,0,0,1,0,0,0
 | جامعة جونز هوبكنز: تسجيل 3368 إصابة جديدة بفيروس في الولايات المتحدة ووفاة 271 خلال الساعات العشر الأخيرة,Neutral,0,0,0,0,0,0,0,0,1,0
تقول لقو علاج معتمد حق كورونا بمصر هذي چذبة إبريل ولا شنو !!,Neutral,0,0,0,0,0,0,0,0,0,0
"عاجل ..

وفاة ٦ حالات بفيروس كورونا في السعودية.

 ",Neutral,0,0,0,0,0,0,0,0,1,0
"عاجل 🔴 
.

.

.
وزارة الصحة تعلن تسجيل 6 حالات وفاة جديدة بفيروس كورونا .. ليصل اجمالي حالات الوفاة الى 16 حالة.
.

.

.
السعوديه",Neutral,0,0,0,0,0,0,0,0,1,0
إسبانيا تسجل 864 حالة وفاة بسبب كورونا اليوم ما يرفع إجمالي الوفيات إلى أكثر من 9 آلاف حالة,Neutral,0,0,0,0,0,0,0,0,1,0
ضغوطات اهل ضغوطات دراسه ضغوطات اختبارات وقبول وفوقهم كورونا ( مرحله ثالث ثانوي مرحله الجحيم )فعلاً فعلاً ويسموني خريجة كورونا هه💔,Negative,0,0,0,1,0,1,1,0,0,0
صرت اعرف اوقات اخبار السعوديه متى يغرد عن كورونا '(💔💔.,Negative,0,0,0,0,0,1,0,0,0,0
"التهاون في الالتزام بالتعليمات يزيد عدد الإصابات بـ
 يقلل من الاصابه ",Negative,0,0,0,0,1,0,0,0,0,0
كده فيه حالة جالها كورونا رباني منغير سبب ولا مخالطة؟,Neutral,0,0,0,0,0,0,0,0,0,0
"عاجل 🔴 
.

.

.
وزارة الصحة تعلن تسجيل 6 حالات وفاة جديدة بفيروس كورونا .. ليصل اجمالي حالات الوفاة الى 16 حالة.
.

.

.
السعوديه",Neutral,0,0,0,0,0,0,0,0,1,0
" من أنجح الإجراءات الوقائية التي اتخذها بلدنا ⁦🇦🇪⁩💪⁦🇦🇪⁩ للحد من انتشار 
",Positive,1,1,0,0,0,0,0,0,0,0
العالم مقلوب .. روسيا 🇷🇺 ترسل طيارة الى امريكا 🇺🇸 و الصين 🇨🇳 ترسل طيارات الى أوروبا 🇪🇺 . ,Neutral,0,0,0,0,0,0,0,0,1,0
اخخ متى نرتاح من كورونا تعبنا ي الله😞,Negative,0,0,0,0,0,1,0,0,0,0
"الأخذ بالأسباب لايتنافى مع التوكل على الله
قال عليه الصلاة والسلام
\اعقلها وتوكل \""",Positive,1,0,0,0,0,0,0,0,0,0
"مره ضايق صدري على اهل اللي توفو هالفتره سواء وفيات كورونا او بشكل اخر 
قاعدين يمرون بهالفتره العصيبة بدون اي دعم او تواجد اشخاص قريبة منهم 💔",Negative,0,0,0,0,0,1,0,0,0,0
"تم شفاء 99 حالة ولله الحمد
ليصل مجموع المتعافين حتي اليوم
 264 حالة.

 
",Neutral,0,0,0,0,0,0,0,0,1,0
تسجيل 6 وفيات جديدة بسبب فيروس في السعودية ليصل مجموع الوفيات إلى 16 وفاة,Neutral,0,0,0,0,0,0,0,0,1,0
وزارة الصحة تسجيل 6 وفيات جديدة بفيروس كورونا و99 حالة تعافي ليرتفع إجمالي المتعافين إلى 264,Neutral,0,0,0,0,0,0,0,0,1,0
"كل اللي يصير حالياً لجميع الشعوب هو بروفات للتقاعد ..
",Neutral,0,0,0,0,0,0,0,0,0,0
"انا خايف من الحكومه بس تخلص كرونا 🥺
دلعتونا اخر دلع امانه خليكو هيك 😭💔",Joking,0,0,0,0,0,0,0,0,0,1
"شعور داخلي وليس تمني .. 
ودي يطول وباء كرونا 
عشان تطلع خماجيرهم 
ويصير مايصح الصحيح وغصب 

 ",Negative,0,0,0,1,0,0,1,0,0,0
الصحة السعودية: تسجيل 6 وفيات جديدة بسبب كورونا ليصل إجمالي عدد الوفيات إلى 16 حالة,Neutral,0,0,0,0,0,0,0,0,1,0
أعتقد بأن مملكة هولندا تملك التركيبه العلاجيه لفايروس كرونا المستبد ⏳..,Positive,1,0,0,0,0,0,0,0,0,0
منتخب علماء العالم للعب مع فيروس كورونا قرر المنتخب الذي تشتت الفرار رعبا من كورنا اين الامم المنتحره,Negative,0,0,0,0,0,0,1,0,0,0
"28 إصابة جديدة بفايروس كورونا خلال الـ 24 ساعة الماضية

الله يشافيهم ويعافيهم ويشافي كل مريض يارب🙌🏻💔",Positive,0,0,1,0,0,0,0,0,0,0
"مش قالولكم انه الاسبوع هذا بخصوص فايروس كورونا في 
اللهم احفظ الجميع",Positive,0,0,1,0,0,0,0,0,0,0
الحين أعراض كورونا تجي مره وحده مع بعض ولا وحده وحده؟,Negative,0,0,0,0,1,0,0,0,0,0
احذوا العلمانين كما تنحذرون كورونا ،كورونا يصيب الجسم والعلمنج يصيبون العقل فاحذروا منهم ،والحق حيث تتجه سهامهم,Negative,0,0,0,0,1,0,1,1,0,0
"يصبح عدد الحالات المسجلة في 
١٥٣ حالة منها ١٠ وفاة 

الله يرحم المتوفيين ويحفظ الجميع..

 

",Neutral,0,0,0,0,0,0,0,0,1,0
🔴وزير الداخلية يشرف على حملة تعفير مدينة الصدر ويوجه باستمرار الحملات للحد من انتشار فيروس ,Neutral,0,0,0,0,0,0,0,0,1,0
مسكينه الحكومه ماتدري تسيطر على كورونا ولا كورونا انسان,Negative,0,0,0,0,0,1,1,0,0,0
"عاجل:
وزارة الصحة السعودية: تسجيل 6 وفيات جديدة بفيروس كورونا و99 حالة تعافي ليرتفع إجمالي المتعافين إلى 264 .
 / ",Neutral,0,0,0,0,0,0,0,0,1,0
" | وزارة الصحة تعلن تسجيل 6 حالات وفاة جديدة بفيروس .. ليصل اجمالي حالات الوفاة الى 16 حالة

",Neutral,0,0,0,0,0,0,0,0,1,0
"الحالات اليوم 157 والوفيات 6 
لاحول ولا قوة الا بالله
متى الناس يكون وعي وينثبرون في بيوتهم!
حان قرار تطبيق حظر تجول الكامل 
",Negative,0,0,0,0,0,1,1,0,0,0
🔴🔴 عاجل تسجيل 6 حالات وفاة و157 إصابة جديدة بفيروس وتعافي 99 شخصًا,Neutral,0,0,0,0,0,0,0,0,1,0
٧ حالات كورونا بالرياض عقبال باقي المدن 🙏🙏,Negative,0,0,0,0,0,0,1,0,0,0
"عاجل | أردوغان يدعو جميع منتسبي حزب العدالة والتنمية إلى المشاركة في حملة التضامن الوطني لمكافحة كورونا

 
",Neutral,0,0,0,0,0,0,0,0,1,0
"الصحه تسجل 157 حاله جديده بفايروس كورونا 

ومن بينها 78 حاله في المدينه المنوره وحاله واحده في محافظة الحناكيه 

",Neutral,0,0,0,0,0,0,0,0,1,0
"متحدث 250 ألف تقييم ذاتي خاص بـ 

",Neutral,0,0,0,0,0,0,0,0,1,0
"🔴🔴🔴🔴
وزارة الصحة : تبوك تسجل حالتين جديدة اليوم مصابة بفيروس كورونا ... ليصبح إجمالي عدد الحالات بتبوك ثمانية مصابين. 
 ",Neutral,0,0,0,0,0,0,0,0,1,0
 تعلن 1300 إصابة لأشخاص لا تظهر عليهم أعراض ,Neutral,0,0,0,0,0,0,0,0,1,0
المفروض المدن اللي تصفرت فيها الحالات من اسبوع او ما سجلت حالات كورونا أبداً يفكونهم من عزلتهم و يعيشون حياتهم طبيعيه ابتداء من يوم الاحد.,Neutral,0,0,0,0,0,0,0,0,0,0
ما اتفهكم انتم وخلافاتكم... الناس بهم كورونا وهذولا جالسين يتراشقون مع الثانيين... مق طبيعي الوضع الحاصل,Negative,0,0,0,0,0,0,1,0,0,0
"تخيل كمامة صينية معفنة ويعاد تدويرها 
يا الهي تصير اقذر من فيروس كورونا",Neutral,0,0,0,0,0,0,0,0,0,0
"
الصحة السعودية: إجمالي عدد المتعافين من كورونا 264 حالة


",Neutral,0,0,0,0,0,0,0,0,1,0
"حوار احمد فتحى والاهلى دا الدولة عامله عشان تلهى الناس عن كورونا 
المصدر واحد صاحبى اهلاوى",Joking,0,0,0,0,0,0,0,0,0,1
"جده ٣ حالات فقط 

شدوا حيلكم يا أهل جده اسبوعين بالكثير وباذن الله نعلن جده خاليه من كورونا وبعدها على طول على الحلاقه والمقاهي 😁😁",Positive,1,0,0,0,0,0,0,0,0,0
بعد كورونا ياليت حب حياتي ينور لان خلاص والله الحجر علمني استوي اقدّر كل شي 😂😂,Joking,0,0,0,0,0,0,0,0,0,1
"العراق متصدر كأعلى نسبة وفيات بالوطن العربي بفايروس كورونا 
هو أحنا بنتصدر غير في المصايب",Negative,0,0,0,1,0,1,1,0,0,0
" 
.
.
متحدث نشدد على الابتعاد عن التجمعات وتقليل الحركة، و250 ألف تقييم ذاتي خاص بفايروس ",Neutral,0,0,0,0,0,0,0,0,1,0
أعلنت وزارة الصحة السعودية اليوم الأربعاء رصد 157 إصابة جديدة بفيروس كورونا المستجد، مما يرفع العدد افجمالي للإصابات في المملكة إلى 1720.,Neutral,0,0,0,0,0,0,0,0,1,0
كورونا من علامات الساعة الا مكة مافي حد يصلي فيها,Negative,0,0,0,0,1,1,0,1,0,0
"انو ليش السمك غليان ؟؟!! 
شو عرفوا انو ارتفع مثلا 💔
 ",Negative,0,0,0,0,0,1,1,0,0,0
"ورب الكعبه
الوضع انتشار كورونا
مو العيد الوطني 

والله العظيم",Negative,0,0,0,0,0,0,1,0,0,0
"

ماعاد في كذبة كورونا ماقصر فينا خلا الأفلام الي تتكلم عن الوباء واقع.",Negative,0,0,0,1,0,0,0,0,0,0
"

حجر كلي كم يوم باذن الله نحتفل بعدهاا💚💚💚💚",Positive,1,0,0,0,0,0,0,0,0,0
اخبار كورونا سببت لي هلع نفسي وتوتر واحباط وقلق ماعاد ابي اشوفهاااا,Negative,0,0,0,0,1,1,0,0,0,0
الحلاقين و الصالونات بيكسبون اذا خلصت ازمة كورونا,Joking,0,0,0,0,0,0,0,0,0,1
"للتوضيح والتعديل :توصيات لتسريع إجراءات إطلاق كافة السجناء والسجينات الموقوفين والمحكومين وفق ضوابط كما وصلني 🤷‍♂️
",Neutral,0,0,0,0,0,0,0,0,1,0
"متحدث التهاون في الالتزام بالتعليمات يزيد عدد الإصابات بـ 
",Neutral,0,0,0,0,0,0,0,0,1,0
"شابووووووو السعودية لم تفرق بين موطن ومقيم فى تقديم العلاج والرعاية فى محنة كورونا 
هكذا الإنسانية فى اروع صورها .",Positive,1,1,0,0,0,0,0,0,0,0
"أغلب حالات وفيات كورونا في المملكة في المدينة واليوم فقط ٧٨ حالة جديدة و٤ وفيات! 
هل المستشفيات في المدينة فعلا جاهزة؟",Neutral,0,0,0,0,0,0,0,0,0,0
مزيكا مدورة ف الحلة و شكش و دنيا و ناس طن ديل لا بعرفوا كورونا لا سخانة,Negative,0,0,0,0,0,0,1,0,0,0
لازلنا متفائلين بتحجيم فيروس ما دام ,Positive,1,0,0,0,0,0,0,0,0,0
احس عدد حالات كورونا بيزيد يوميا لما يوصل لعدد معين وكبير بعدها بيختفي من نفسه !,Positive,1,0,0,0,0,0,0,0,0,0
عاجل | الصحة السعودية: تسجيل 6 حالات وفاة جديدة بفيروس كورونا ليصبح إجمالي الوفيات 16 حالة,Neutral,0,0,0,0,0,0,0,0,1,0
"
تسجيل 157 إصابة جديدة بفيروس في من بينها 3 حالات في جده",Neutral,0,0,0,0,0,0,0,0,1,0
"عاااااااااااجل
وزارة الصحة السعودية
تسجيل 157 حالة جديدة بـ وتعافي 99 من المصابين به",Neutral,0,0,0,0,0,0,0,0,1,0
همسة خلها في اذنك الوطن🇸🇦 اهم بلا مثاليات!,Positive,1,0,0,0,0,0,0,0,0,0
يا ناس كورونا صناعة من الذبان صدقوني عشان يحتلون العالم,Joking,0,0,0,0,0,0,0,0,0,1
"الخطورة الحالية تكمن في :
السكن المشترك ؛ عمال ولا زالوا يعملون .!
",Negative,0,0,0,0,1,0,1,0,0,0
هذا الدكتور من بداية أزمة كورونا مگال خبر زين,Negative,0,0,0,1,0,1,0,0,0,0
اتخيلوا كورونا يختفي وقت الامتحانات ؟ انا الي بأكل خفاش ..,Joking,0,0,0,0,0,0,0,0,0,1
"نسبة التشافي شي مبشر ٩٩ حاله بيوم واحد الحمد لله ❤️

",Positive,1,0,0,0,0,0,0,0,0,0
"سبحان الله 

اوضحت ان الناس سواسيه الغني الفقير كلهم متساويين وٱخفت الطبقيه وكذلك الاصابه بالمرض لا يميز احد. 

ما اعدلك يا ربي.",Neutral,0,0,0,0,0,0,0,0,0,0
وزير العمل الفرنسي: 3.6 مليون موظف ضمن البطالة الجزئية بسبب كورونا ,Neutral,0,0,0,0,0,0,0,0,1,0
وزارة الصحة السعودية: تسجيل 157 حالة جديدة مصابة بفيروس كورونا,Neutral,0,0,0,0,0,0,0,0,1,0
بعد لابد من تقنين الشهره،وذلك لتاثيرها على المجتمع بالذات صغار السن، ليس كل من هب ودب يستحق الوصول إليهم والتأثير على عقولهم!,Negative,0,0,0,0,0,1,1,0,0,0
بس ينتهى موضوع كورونا ان شاء الله ماراح ادخل البيت الا للضرورة القصوى 😅,Joking,0,0,0,0,0,0,0,0,0,1
" : 

تسجيل 156 إصابة جديدة بفيروس كورونا الجديد في المملكة العربية السعودية",Neutral,0,0,0,0,0,0,0,0,1,0
والله مو كورونا المرض الذكور الي باقي عايشين هم المرض الأساسي,Negative,0,0,0,0,0,0,1,0,0,0
"هو انتي كرونا 
-لاء ليه
-اصل لما بشوفك بتخنق🙄🤦",Joking,0,0,0,0,0,0,0,0,0,1
"54 مليون ريال من \السعودية للكهرباء\"" وشركائها لصندوق الوقف الصحي للتصدي لفيروس ",Neutral,0,0,0,0,0,0,0,0,1,0
" 
من قعدت وانا اعاطس،،تهقون الموضوع طبيعي، بروحي موسوس، يارب سترك",Negative,0,0,0,0,1,0,0,0,0,0
"عاجل..

شفاء ٩٩ حالة جديدة من فيروس كورونا في السعودية.

 ",Neutral,0,0,0,0,0,0,0,0,1,0
أطباء التكميم بعد كورونا راح يقوم حظكم مثل ماقام حظ الديتول😂😂.,Joking,0,0,0,0,0,0,0,0,0,1
